name,model,steps,prompt,strategy,use_wandb,batch_size,gen_length,ignore_pad,n_problems,output_dir,temperature,wandb_entity,wandb_project,use_confidence_weighting,_runtime,_step,_timestamp,_wandb,avg_diversity,avg_time,cumulative_at_1,cumulative_at_10,cumulative_at_11,cumulative_at_12,cumulative_at_13,cumulative_at_14,cumulative_at_15,cumulative_at_16,cumulative_at_2,cumulative_at_3,cumulative_at_4,cumulative_at_5,cumulative_at_6,cumulative_at_7,cumulative_at_8,cumulative_at_9,pass_at_1,pass_at_10,pass_at_11,pass_at_12,pass_at_13,pass_at_14,pass_at_15,pass_at_16,pass_at_2,pass_at_3,pass_at_4,pass_at_5,pass_at_6,pass_at_7,pass_at_8,pass_at_9,results_table,std_diversity,std_time
trial_18_joint_alpha32.0_temp1.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 32, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-20/15-52-54,1.5,,text_dpp,True,4198.0,0.0,1771604277.5637584,{'runtime': 4198},0.1565063041448593,20.981975519657137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.69,0.7,0.7,0.7,0.71,0.72,0.73,0.515,0.575,0.605,0.615,0.62,0.635,0.65,0.675,"{'_latest_artifact_path': 'wandb-client-artifact://z68ljq23ubamcpqq4coswdj3l3hw7sdxg1wa4ythkp6uzzdhe84e89zxizcd90a6klrerbjpyge290l9gjo6rjq5rxcg3wjj9nhzs0lzygnosessoiqrr64zy4m1pj48:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://sn8hrpgkdmmrg7b9fb22q3gk7mwz9ckg50uo71mhp5ge2u4n4xukedhr1p6l4g890uj7vsgdoobt698vez9e0cohb37fnqzvndu0e3w7uc7rtilxxslowb9ogggvfmc6/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_cf72681b7dc7b5ebef74.table.json', 'sha256': 'cf72681b7dc7b5ebef74d0d44c4359c6d39075b200372d9b3c8b6e52b8f96802', 'size': 1450370}",0.09351117854910974,2.718642008843948
trial_19_joint_alpha32.0_temp2.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 32, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-20/15-52-44,2.0,,text_dpp,True,4155.0,0.0,1771606012.667959,{'runtime': 4155},0.28980365380644796,20.764253309965135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.695,0.71,0.72,0.725,0.735,0.745,0.76,0.525,0.555,0.575,0.61,0.63,0.655,0.665,0.67,"{'_latest_artifact_path': 'wandb-client-artifact://4ezq4gxmvbaihbwy31yyhhad5rqmf2c77l0sx3in05k4zrlomwd57ds88prv556t2hqui3s3bxqidlfxnz4lu518fav0jcnxxd2ci612ho4amfrgxomgmte8bvqpb1zm:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://0epd8rsci3i4mbcvjibimo2i1dx7bki8d92vjh13pu769yvsnitlhig4395miyefac8fsk5ksse67h9p9m8uvdy4vzz75jmxn4hzqtqt6eidnrj512ra0tkuye30jw56/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_f4c92f32fac3c49dc607.table.json', 'sha256': 'f4c92f32fac3c49dc607f91e7e65cdc8f7bf4bfc8089cf0e583387ccfed3d243', 'size': 1475954}",0.10485756181203208,2.7159316230799098
trial_20_joint_alpha64.0_temp0.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 64, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-20/15-52-54,0.0,,text_dpp,True,3532.0,0.0,1771607818.3430746,{'runtime': 3532},0.10637513771653176,17.650973553657533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.395,0.625,0.645,0.645,0.645,0.645,0.645,0.645,0.53,0.555,0.57,0.575,0.58,0.595,0.595,0.615,"{'_latest_artifact_path': 'wandb-client-artifact://vnhz48meyft6dvb2ijb4vp8uyktd5t0g9wwfxf6uhuf07t7lku8yyvg4rry3whax6uasq5drg79d4ijh4l79wg23mfp7p8p86flo38r049o8qr9th1kwd98x2911oao7:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://oan8igfw0m2yux2o2hs0u5k9tiss4b1ptxk40aphjc6i8n7zz14jhayhcw1fkji6x7nkv7q2smejcn7ue9m0hyrswand509460fv3mv92x51r8k1b1almeghffrh4dp3/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_dc76d1c14df8039e7dab.table.json', 'sha256': 'dc76d1c14df8039e7dab3d72b94253ea0365103743d6fc5c9095ea7861ec63b0', 'size': 1440680}",0.07995157100993382,2.3335444515706985
trial_21_joint_alpha64.0_temp0.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 64, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-20/15-52-44,0.5,,text_dpp,True,4171.0,0.0,1771610190.6969652,{'runtime': 4171},0.10678790211677552,20.84623198390007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.63,0.65,0.65,0.65,0.65,0.65,0.65,0.53,0.555,0.57,0.58,0.58,0.6,0.6,0.62,"{'_latest_artifact_path': 'wandb-client-artifact://rwsskzfshap9iodxigy8hwtggco445q8lazw98rmzawy1txbm2qpxdcf8jcncr26ywf26cgplvfejfyd6827pwp89v3a2zdb3saglgzerh08rh1iqzfbyxptmfohjvn0:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://w7wf35s9yqzbzu4pdsx12q61ad9kz21pozvgr8mulucahk9fasa3hl5ab8zhzpyuqrhulsumrk7m9l0ouxawt4rzoekuy0ktbm0k5sxbgxtjsz6ly1p1v1td06xt1clg/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_09684c6fa1c4947e8b06.table.json', 'sha256': '09684c6fa1c4947e8b06a905d2cd19d5f3162ecc19c6503e1dfb6d120f55bef1', 'size': 1440574}",0.07983964995262549,2.6975197336562124
trial_22_joint_alpha64.0_temp1.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 64, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-20/15-52-54,1.0,,text_dpp,True,3924.0,0.0,1771611749.4881797,{'runtime': 3924},0.11067731395363808,19.611394747495652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.405,0.66,0.67,0.68,0.68,0.68,0.685,0.69,0.535,0.575,0.595,0.605,0.615,0.62,0.625,0.65,"{'_latest_artifact_path': 'wandb-client-artifact://sd2u2jazxs6j1atxyvcqh0lcvwinuhlzmvo0r6k0bj7amvsc9u3fqs3iokiaz5zmynn5uq0fjrg7qu7t0qxxrjrjpr1jep1s93ir29zupv548kevf366hiyna94wkhsm:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://u9nh28aqaz79sie70ph0xpqju87arqx9vhvrylpjzpbnj8umx945ezbq4g6f70qgtk2vr2dmsqkit073schen9tp7qi82b9cxxlvavu1rvndiajphaqjk0tvtbap4m4x/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_09f9f52f9b33e4ae1cd9.table.json', 'sha256': '09f9f52f9b33e4ae1cd9e0992ce6dc49f99caa563f965795f9f2d5834bdcfd73', 'size': 1438525}",0.07791135553921912,2.579803035000831
trial_23_joint_alpha64.0_temp1.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 64, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-20/15-52-44,1.5,,text_dpp,True,4410.0,0.0,1771614607.7157924,{'runtime': 4410},0.1385517816245556,22.03860429883003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.405,0.635,0.645,0.65,0.66,0.665,0.665,0.665,0.535,0.57,0.595,0.61,0.615,0.62,0.625,0.63,"{'_latest_artifact_path': 'wandb-client-artifact://eoinqgwsn3m25g1uyy858tbmaku1nw3u15n7lzpots0celabk9rw6myw9g7nivfq7ahoq4ql2yxoz9wb2k21ngmib9nijkkc85a17chiwze54xbvis5now5hmdirsis1:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://lbeykqra9omz78fgtw6xe04qhtro2oi4gm0fy5bviogsujvtinggt3dlfh1du958biblzukcwi3nvazn1mtkcfdlmpfo8k3eed64i2czfzcqutpzts25d9x2k8va9i2x/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_2f2b01397de592aba1d0.table.json', 'sha256': '2f2b01397de592aba1d027db37c893c9a1300e4f1b639833f81c5460e2b64aab', 'size': 1445262}",0.08663360081106201,2.815205230115943
trial_24_joint_alpha64.0_temp2.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 64, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-20/15-52-54,2.0,,text_dpp,True,3927.0,0.0,1771615683.4622252,{'runtime': 3927},0.2275202639400959,19.624618221521377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.67,0.68,0.705,0.715,0.73,0.745,0.745,0.42,0.485,0.545,0.58,0.615,0.64,0.645,0.66,"{'_latest_artifact_path': 'wandb-client-artifact://qfhbme4mqg6rouaxxa3x7r2fh89rgsem6dzbl2apsckzsv6e425magobsd4hxdkv1m35x563coust5bi3nowkkkyl6k89pj5gwqd02rcs6jp1lq1if2yl2d4snuu1en2:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://f3xq4279huw2kv8tqx960e76ro6lmihpmym558xsnddonn7ql96usunx9swxbj6tu6ayncf2taedyotpuuixnxs97n5ve5k0mjh08ynd1dxe9lusbjohoonuzkfee60v/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_1da2923d5bd5d97ea18d.table.json', 'sha256': '1da2923d5bd5d97ea18decc094979d16b802da6134d1c54ad24409a2f6cd5d65', 'size': 1459268}",0.09598518795184956,2.585550775350559
trial_25_joint_alpha128.0_temp0.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 128, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-20/15-52-44,0.0,,text_dpp,True,3760.0,0.0,1771618374.9516373,{'runtime': 3760},0.12400949642062188,18.79193266749382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.64,0.645,0.65,0.66,0.66,0.665,0.665,0.5,0.53,0.565,0.585,0.595,0.595,0.6,0.625,"{'_latest_artifact_path': 'wandb-client-artifact://w69le6cljbrtexuhad189o55e05ggj0vruydbhmeqn6qxie7swgj91p166qzy6x8gjxhsh2k6n2o3pgg3rme8hjazaogu8hj998zb5eoip9291kb3qanpzybezzwy4f9:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://9stpmwmzlm1uu6amsqa0czlsi3mh0yfrvj0cm3zueeow42ear208dx3xegtk83gqfjwukbuz8sqwut89glccnejhqbp9zn0kb2d1jkyzyph1iv2kx0gxdydnmawh9j5y/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_bac1e387ff648966936a.table.json', 'sha256': 'bac1e387ff648966936a392370e2d060a78505497b725936e4a39975f57dbfea', 'size': 1427567}",0.07966856334242914,2.4485712167459615
trial_26_joint_alpha128.0_temp0.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 128, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-20/15-52-54,0.5,,text_dpp,True,3928.0,0.0,1771619618.0949185,{'runtime': 3928},0.12414229556918144,19.6305455327034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.64,0.645,0.65,0.66,0.66,0.665,0.665,0.5,0.53,0.565,0.585,0.595,0.595,0.6,0.625,"{'_latest_artifact_path': 'wandb-client-artifact://mtkchifj5j8totdyv0y4fjdvtk8sj5oy56stw1cgrpvb0hvs8xz1fxay7x3q3eg5m5vhtfjg1nudhmn9udf9qj2nycn48otj577vzfah0i9caxfdtori08tagls1b8hi:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://gd3miic3gwsv1y78wlh7m2feqbq79wn87wy5g2pkq4bw7n82nfz4fth755e1uae6h1b57dm2huyk1pgvmtuvsdq77b2adymjzl9mrgfjfib9lkp1j9z6j0wnnyiyihwr/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_fce92bc303daefed9b83.table.json', 'sha256': 'fce92bc303daefed9b83f3d871db9554cc4365fbe9e9dc643693a993d79be8d0', 'size': 1427226}",0.07958252156311922,2.5673012632913843
trial_27_joint_alpha128.0_temp1.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 128, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-20/15-52-44,1.0,,text_dpp,True,4161.0,0.0,1771622543.4526625,{'runtime': 4161},0.12415814191102982,20.794660446643828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.635,0.64,0.65,0.66,0.66,0.665,0.665,0.49,0.525,0.56,0.575,0.59,0.59,0.595,0.62,"{'_latest_artifact_path': 'wandb-client-artifact://3u64hd89m2pp64m6wyov628eyrwqiwfktptg3hpf13rvav8em3lr5va91z92a6ljv8zcndwhgplosqcun4c05ci6p5qsi2q9692q8wrphvgkg1lrx45tp6pl04kam7md:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://awsn70jamypob0v709a0mhfbw5qzg5xa9ubujonafeygypqvshpowuuulcy9y66zd41kajjq1ssgk63om2thhfdqc4uf4egry2043a9quqowq6po86fkvpeg6ldiqn0y/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_c483c35221dec310a572.table.json', 'sha256': 'c483c35221dec310a572ad4f883c8b72863de04ed2c44c21582c284264db16b0', 'size': 1427781}",0.07910408408879337,2.7168145910311043
trial_28_joint_alpha128.0_temp1.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 128, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-20/15-52-54,1.5,,text_dpp,True,4191.0,0.0,1771623817.763436,{'runtime': 4191},0.1391131815314293,20.94487182736397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.66,0.67,0.68,0.685,0.685,0.685,0.685,0.475,0.54,0.585,0.605,0.61,0.615,0.63,0.65,"{'_latest_artifact_path': 'wandb-client-artifact://fil32be5fnfg52v7ctm6s15aun50h7t90v1qcvqzyjiyfxd9gsyattfo2bjwtenszzdn7mhhxm1975qra2sh6lc0esvgtpmfqi1ye71emexqmrkd6uel4812mpzn3cuz:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://4biucr307cyweam5ey7w5b1t5g5fcpna2e5csw5hznu3zj26igtqw8mnsy020chjuykx3am2wehllsh4lo9oo7ai643xu7iblo59fbf2kyvqwnxgvilpudm01m89p6gv/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_e75be5a1b3547f314ff2.table.json', 'sha256': 'e75be5a1b3547f314ff2654b531e7bc3366f748f8d7abc301ad18af70d56a85a', 'size': 1437481}",0.07996697225448197,2.729198602655851
trial_29_joint_alpha128.0_temp2.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 128, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-20/15-52-44,2.0,,text_dpp,True,4163.0,0.0,1771626712.890236,{'runtime': 4163},0.2014743195474148,20.803747518062593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.69,0.715,0.72,0.735,0.74,0.76,0.765,0.45,0.55,0.59,0.635,0.635,0.64,0.65,0.67,"{'_latest_artifact_path': 'wandb-client-artifact://elmwjem7k5naqrkjqeavahcjslx5p1bcsh8w8fronti40fiao0tvavdg66f79fxs0g6ecwnl623powvq9zkmam1rm4keuhsecr3144l1cntg8x08tgmj1snb0bk48rmi:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://kdhwnd4mcd7e48a1jzh5thd3clw0kbkugw87kd9hixrkmih1j91ike1eqoz5dlegijdbfprgz4nwnhswxfvie34ym53t402g0bkk1owgl6g9bs41klxha539dvvd1q9l/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_176191d76ada38d52f8d.table.json', 'sha256': '176191d76ada38d52f8d3314d26f16e58340be40a518b417576bb6280bb71350', 'size': 1439428}",0.09370761953079154,2.699915111907274
trial_30_joint_alpha2.0_temp0.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 2, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-20/15-52-54,0.0,,text_dpp,True,3521.0,0.0,1771627346.0154,{'runtime': 3521},0.04210619181394577,17.595989195108412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505,0.63,0.63,0.63,0.63,0.63,0.635,0.635,0.6,0.61,0.61,0.61,0.61,0.61,0.61,0.625,"{'_latest_artifact_path': 'wandb-client-artifact://8el6ao7spyyifr515kxmu6ajqn8hpphhphda4ewt4o7ask4o1w1xns6hk1afcm2hp26lhuq7jyhy02wb8syer48c5dq17yar6d7gj52hzmbbv7ehg72xllqritbtr7dj:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://66hzpu3xxbfj9ax3tfcu8pt0gvvhugl72s3l2ef841k9fls7ridax12s35sk2rd9hf2n2ig1cz61rn78fneuf30o8qkstc5e953l9wkhewyrqm5s1i483i6ctrynwhnx/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_7878ce31d82dc55d3e3c.table.json', 'sha256': '7878ce31d82dc55d3e3c15446c9d21e8ca88fd7a9fb408cb5a8831df0d392a9b', 'size': 1445827}",0.05030700357191539,2.307315165561361
trial_31_joint_alpha2.0_temp0.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 2, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-20/15-52-44,0.5,,text_dpp,True,4174.0,0.0,1771630893.7599485,{'runtime': 4174},0.10964692443609238,20.860797033309936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.715,0.72,0.72,0.73,0.73,0.74,0.745,0.61,0.625,0.64,0.66,0.68,0.69,0.7,0.71,"{'_latest_artifact_path': 'wandb-client-artifact://3k5wmt5r2zi57vx5d3d6o9asnv9qgfgpx92pa5dqzt6bi5vx0lnljtbwb5w5936p9vk9n8uqibr08yw1mwdbe83bsubj3fj0f4v2b6hh78wwgogqyom6vrxzd0kzp530:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://8selgtvhs9jjcnyhwn2042drmjmfu53mwkypyuhfg27op26xdmd1ig75dbndm0kqckc2gzyuak0g5s9jrocbn9f3s9lp1323jsas01413nt2w8zgglkkzrcb00l3od8y/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_6954ad7874a40f38c1bf.table.json', 'sha256': '6954ad7874a40f38c1bfe5da48de561bb4fb10febc9b662938510e9b3138cb50', 'size': 1437872}",0.10102443897004304,2.70379564078499
trial_32_joint_alpha2.0_temp1.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 2, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-20/15-52-54,1.0,,text_dpp,True,3917.0,0.0,1771631269.1412826,{'runtime': 3917},0.15831840828061103,19.572167612314225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.445,0.79,0.8,0.805,0.815,0.82,0.825,0.825,0.56,0.645,0.69,0.72,0.76,0.76,0.77,0.78,"{'_latest_artifact_path': 'wandb-client-artifact://ondojxce3891do7jmuj9b0h2txm1sfir4fcwkacyx3bwxpqt7h757v4qnfc7r8kpnl3tf1p0mfpuu67dq4q2sxk574yau1gvfhbw2m9tb878hm15mmkp4m29yqydg9zb:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://4h3i6ryca1q5gyyiq7n514xkq5c8avrbxno71w0gejdlai3aa9kjh310vvxv7jmwddx09d94km9xyjjl6dxyqwzorhi9rm9qagx2bi27jhdhiwtmk5yf9xo9m1kk9mtv/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_55641467273e3c81f32f.table.json', 'sha256': '55641467273e3c81f32f1c452980a67dd06e77c9045e85a0fcd7ed724c9641e9', 'size': 1429197}",0.12376148302659512,2.5884174927693864
trial_33_joint_alpha2.0_temp1.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 2, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-20/15-52-44,1.5,,text_dpp,True,4417.0,0.0,1771635317.8779647,{'runtime': 4417},0.2560729356110096,22.076606130599977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.825,0.85,0.86,0.865,0.865,0.865,0.875,0.645,0.695,0.73,0.77,0.78,0.79,0.79,0.815,"{'_latest_artifact_path': 'wandb-client-artifact://6b7wxv3uyhsijlfcoh0ihx8u5xqj1klfojymown8alu9o857203om0omo5m7vgia0wx5u0s0wibdgi5nh4pagujusbphxvx1v6vsutlnbudizpe9thfz0in8exps3gu5:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://pwxzgu2ojn1rigoq88lg2g9ok3mj5qm10hy6hg92n17alhpit3yik38dd1mh4569tu5c9b87p1pzuo1zifowgqsavs4d0o1h0g76cpk4qhjyp6ys9fdvth5bmlcopli9/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_590bee134a30dc479164.table.json', 'sha256': '590bee134a30dc4791649d6d8aaf375d775fd324afe74067338ca62b3e6e77b6', 'size': 1398102}",0.17628157733190927,2.818100494959808
trial_34_joint_alpha2.0_temp2.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 2, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-20/15-52-54,2.0,,text_dpp,True,3921.0,0.0,1771635196.6623898,{'runtime': 3921},0.451167526692152,19.594106760025024,0.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,0.31,0.725,0.74,0.745,0.75,0.76,0.76,0.775,0.445,0.52,0.59,0.635,0.66,0.685,0.7,0.705,"{'_latest_artifact_path': 'wandb-client-artifact://f37whr85cgwhpmugqud2oepipnk3l92ezdaxn92qvxreknxyvouqkzogu6rzr52k9miavz31r5qyfrvlxqnrbvuqhytkgprg3sd9casx3or8utn0fpnzbhg6psz9vaoi:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://s0hz2xzh6t0ona34isbs5byzo2x2r59msngjgalm8i6ihgin207x7u226hhhz1pgjdyreadgxehkegs4unpcynobi89rolrg1acmz9c4mvx51ahw00ectyv4tv4k9xk4/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_0ff3654263f39cfa1626.table.json', 'sha256': '0ff3654263f39cfa16266134d736c08fbf7a94cf7cff24f3ee9ae7fda3cfccb9', 'size': 1501547}",0.11452937463880464,2.562871305156355
